id,review_text,source,product_category,rating,label,clean_text,label_encoded
392,"Regular mailay yo mat use garchu, perfect item.",daraz.com.np,Sports & Fitness,5.0,product_feedback,regular mailay mat use garchu perfect item,2
393,"Got exactly what I ordered. and also said the seller to see if there is any defect whilst sending, there was no defect.",daraz.com.np,Sports & Fitness,5.0,customer_service,got exactly ordered also said seller see defect whilst sending no defect,0
394,#review_wrapup Nice product. Just wanted to say the seller to post the actual available colors. It might confuse the people who the some specific colored mat. But quality wise it is worth it.,daraz.com.np,Sports & Fitness,5.0,product_feedback,review wrapup nice product just wanted say seller post actual available colors might confuse people some specific colored mat quality wise worth,2
395,I loved it and the packaging was also good their were no damage.,daraz.com.np,Sports & Fitness,5.0,delivery,loved packaging also good no damage,1
396,It's still in perfect condition after all these months.,daraz.com.np,Sports & Fitness,5.0,product_feedback,still perfect condition months,2
397,The product was satisfactory. Much better In real than in pics,daraz.com.np,Sports & Fitness,5.0,product_feedback,product satisfactory much better real than pics,2
398,Good quality n soft mat,daraz.com.np,Sports & Fitness,5.0,product_feedback,good quality soft mat,2
399,the quality of the yoga mat is good and satisfied with the product.,daraz.com.np,Sports & Fitness,5.0,product_feedback,quality yoga mat good satisfied product,2
400,"I wasn't given a color choice. The mat itself is acceptable. It's a bit too stiff, but good enough.",daraz.com.np,Sports & Fitness,4.0,product_feedback,wasn given color choice mat acceptable bit too stiff good enough,2
401,The color was not to my linking otherwise the mat was okay.,daraz.com.np,Sports & Fitness,4.0,product_feedback,color not linking otherwise mat okay,2
402,The mat is good but they send random colors. An option to choose color would be better.,daraz.com.np,Sports & Fitness,4.0,delivery,mat good send random colors option choose color would better,1
403,The dimension is smaller then i expected.,daraz.com.np,Sports & Fitness,4.0,product_feedback,dimension smaller expected,2
404,i think it's a decent product.,daraz.com.np,Sports & Fitness,4.0,product_feedback,think decent product,2
405,Good one. Better clarify dimension too in the product detail. I found this one little shorter in length.,daraz.com.np,Sports & Fitness,4.0,product_feedback,good one better clarify dimension too product detail found one little shorter length,2
406,khasaii ramro xaina Vayapani chalxa Nepal ma,daraz.com.np,Sports & Fitness,3.0,product_feedback,khasaii ramro xaina vayapani chalxa nepal,2
407,Not very good quality but you get what you pay for,daraz.com.np,Sports & Fitness,3.0,product_feedback,not very good quality get pay,2
408,The Yoga mat looks okay but the it is very thin. It would be best if it was more thick,daraz.com.np,Sports & Fitness,3.0,product_feedback,yoga mat looks okay very thin would best more thick,2
409,material is quite hard n not of soft quality,daraz.com.np,Sports & Fitness,3.0,product_feedback,material quite hard not soft quality,2
410,colour blue ramro xa aru colour tyeti ramro laegen,daraz.com.np,Sports & Fitness,3.0,product_feedback,colour blue ramro aru colour tyeti ramro laegen,2
411,"I ordered 2, one of those is little bit damaged, looks like fire burnt.",daraz.com.np,Sports & Fitness,1.0,product_feedback,ordered one little bit damaged looks like fire burnt,2
412,we order this mat. but received another persons item. !!,daraz.com.np,Sports & Fitness,1.0,delivery,order mat received another persons item,1
413,"It is very thin and light weight. Whereas, I was searching for something more stable on the floor.",daraz.com.np,Sports & Fitness,2.0,product_feedback,very thin light weight whereas searching something more stable floor,2
414,The quality is okay but the product was very dirty when I received it.,daraz.com.np,Sports & Fitness,2.0,delivery,quality okay product very dirty received,1
415,"Mat slips (specifically mentioned to seller is should be antiskid), both side plain, picture was misleading. Just looks like camping mat.",daraz.com.np,Sports & Fitness,1.0,product_feedback,mat slips specifically mentioned seller should antiskid side plain picture misleading just looks like camping mat,2
416,Not as specified. Plain surface both sides. This is just a thing you put under the carpet or wood paneling.,daraz.com.np,Sports & Fitness,1.0,product_feedback,not specified plain surface sides just thing put carpet wood paneling,2
417,It was horrible. If you really want to exercise don't buy it!!!,daraz.com.np,Sports & Fitness,1.0,product_feedback,horrible really want exercise don buy,2
418,Its not thick as shown in the pictures at all.,daraz.com.np,Sports & Fitness,1.0,product_feedback,not thick shown pictures,2
419,average product as per the price,daraz.com.np,Sports & Fitness,1.0,product_feedback,average product per price,2
420,There is no colour option and on top of that they don't deliver the red coloured mat as mention in the display. I suggest to display the mat colour as per availability.,daraz.com.np,Sports & Fitness,2.0,delivery,no colour option top don deliver red coloured mat mention display suggest display mat colour per availability,1
421,"deliver was on time, impressive, but the quality of the mat is bad. I do not recommend.",daraz.com.np,Sports & Fitness,2.0,product_feedback,deliver time impressive quality mat bad not recommend,2
422,Thikai xa teti ramro ta xaina quality ta ramro xaina yetiko price ma huna ta k expect garni tye ni thikai,daraz.com.np,Sports & Fitness,5.0,product_feedback,thikai teti ramro xaina quality ramro xaina yetiko price huna expect garni tye thikai,2
423,tbh the band product was overall good with its flexibility .,daraz.com.np,Sports & Fitness,5.0,product_feedback,tbh band product overall good flexibility,2
424,The quality is better then expected,daraz.com.np,Sports & Fitness,5.0,product_feedback,quality better expected,2
425,product and delivery both are satisfying,daraz.com.np,Sports & Fitness,4.0,delivery,product delivery satisfying,1
426,"WAIYAT SELLER , 4 OTA ORDER GAREKO , 3 OTA MATRA SEND GARYO ,, SMANA LYAEDINXU VANEKO THIYO BUT AHILE CALL NI UTHAUDAIAN ,, FAKE SELLER ,, AND STORE .. . BILL MA CHAHI, 4 OTA KO CHARGE LAGAKO XA .",daraz.com.np,Sports & Fitness,1.0,customer_service,waiyat seller ota order ota matra send smana lyaedinxu vaneko ahile call uthaudaian fake seller store bill chahi ota charge lagako,0
427,Very good product for fitness. It's delivery is also very fast,daraz.com.np,Sports & Fitness,5.0,delivery,very good product fitness delivery also very fast,1
428,All Products arrived in perfect condition,daraz.com.np,Sports & Fitness,5.0,delivery,products arrived perfect condition,1
429,I got what I ordered. The product was in good condition and was delivered on time.,daraz.com.np,Sports & Fitness,5.0,delivery,got ordered product good condition delivered time,1
430,Good and fast delivery. let see what happen after 1 lonth,daraz.com.np,Sports & Fitness,5.0,delivery,good fast delivery let see happen lonth,1
431,It's good everything was fine properly packed no damage from the inside,daraz.com.np,Sports & Fitness,4.0,delivery,good everything fine properly packed no damage inside,1
432,packaging was not the best but the product is good,daraz.com.np,Sports & Fitness,4.0,delivery,packaging not best product good,1
433,the packing and the shipping was very good and product quality is also pretty nice,daraz.com.np,Sports & Fitness,4.0,delivery,packing shipping very good product quality also pretty nice,1
434,at least they should have sent steel bar.,daraz.com.np,Sports & Fitness,4.0,delivery,least should sent steel bar,1
435,"I really liked the product but daraz have sent me 1 extra 1.5kg plate instead of 1 more 2kg plate. I would love to get 1 more 2kg plate and we will return the extra 1.5kg plate. This is not the first time I have ordered in daraz please can you make it sure that you deliver correctly. So,the customer will fully satisfied. may I return my 1.5kg plate and get 2kg plate. Thank you!",daraz.com.np,Sports & Fitness,4.0,customer_service,really liked product daraz sent extra 5kg plate instead more 2kg plate would love get more 2kg plate will return extra 5kg plate not first time ordered daraz please can make sure deliver correctly customer will fully satisfied may return 5kg plate get 2kg plate thank,0
436,Everything was fine but the connector is Damaged. 2 lines of inside connector is out which creates trouble is connecting the dumbells with each other. It would be great if you could send me another connector.,daraz.com.np,Sports & Fitness,4.0,customer_service,everything fine connector damaged lines inside connector creates trouble connecting dumbells would great could send another connector,0
437,wow???? very nice and delivered on time thanks daraz team.,daraz.com.np,Sports & Fitness,4.0,delivery,wow very nice delivered time thanks daraz team,1
438,packaging was worst but the product was good,daraz.com.np,Sports & Fitness,4.0,delivery,packaging worst product good,1
439,Delivered in very BAD condition. so dirty that I had to clean everything. But the product is Good value for money,daraz.com.np,Sports & Fitness,3.0,delivery,delivered very bad condition dirty clean everything product good value money,1
440,I got 1.25 × 5 and 1.5 × 3. how do I exchange it?,daraz.com.np,Sports & Fitness,3.0,customer_service,got exchange,0
